101102188319,绿景馨园,广渠门,东城,520,52.12㎡,46.74㎡,板楼,99770,2室1厅1厨1卫,高楼层 (共6层),平层,南,钢混结构,精装,一梯四户,自供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102188319.html
101102403972,金桥国际,广渠门,东城,880,121.68㎡,91.51㎡,塔楼,72321,2室2厅1厨2卫,中楼层 (共21层),跃层,南,钢混结构,其他,两梯十六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102403972.html
101102807495,广渠门内大街,广渠门,东城,705,80.09㎡,暂无数据,板塔结合,88026,3室1厅1厨1卫,低楼层 (共13层),平层,南 北,混合结构,精装,两梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102807495.html
101103021151,金世纪嘉园,广渠门,东城,700,78.4㎡,64.71㎡,塔楼,89286,1室1厅1厨1卫,中楼层 (共18层),平层,东南,钢混结构,精装,两梯十户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103021151.html
101102418562,冠城名敦道,广渠门,东城,520,93.13㎡,70.12㎡,塔楼,55836,2室1厅0厨0卫,中楼层 (共23层),平层,东,钢混结构,简装,四梯十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102418562.html
101103075821,忠实里,广渠门,东城,708,82.2㎡,55.85㎡,板楼,86132,3室1厅1厨1卫,低楼层 (共14层),平层,东北,混合结构,精装,一梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103075821.html
101103089774,远洋德邑,广渠门,东城,965,106.28㎡,87.52㎡,板塔结合,90798,2室1厅1厨1卫,中楼层 (共14层),平层,东,钢混结构,精装,一梯四户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103089774.html
101101244677,天利园,广渠门,东城,1250,130.31㎡,108.12㎡,板楼,95926,3室1厅1厨1卫,中楼层 (共16层),平层,东南,钢混结构,精装,一梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101244677.html
101102437167,忠实里,广渠门,东城,720,82.2㎡,55.85㎡,板楼,87592,3室1厅1厨1卫,低楼层 (共14层),平层,东北,混合结构,精装,一梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102437167.html
101102903589,金世纪嘉园,广渠门,东城,650,77.95㎡,62.96㎡,塔楼,83387,2室1厅1厨1卫,高楼层 (共21层),平层,西,钢混结构,简装,四梯十六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102903589.html
101102689849,广渠家园,广渠门,东城,695,79.08㎡,63.23㎡,板塔结合,87886,3室1厅1厨1卫,低楼层 (共29层),平层,西南,钢混结构,精装,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102689849.html
101102659802,金桥国际,广渠门,东城,1661,195.52㎡,147.04㎡,塔楼,84953,3室1厅1厨3卫,中楼层 (共27层),平层,东南,钢混结构,精装,四梯十七户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102659802.html
101102747077,冠城名敦道,广渠门,东城,1450,129.41㎡,98.22㎡,板楼,112047,2室2厅1厨2卫,中楼层 (共17层),平层,东 南 北,钢混结构,其他,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102747077.html
101102893008,远洋德邑,广渠门,东城,1500,168.59㎡,138.84㎡,板塔结合,88974,3室1厅1厨2卫,中楼层 (共14层),平层,东南,钢混结构,简装,一梯四户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102893008.html
101101135837,广渠家园,广渠门,东城,530,61.14㎡,48.88㎡,板塔结合,86687,2室1厅1厨1卫,高楼层 (共29层),平层,西北,钢混结构,精装,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101135837.html
101101174440,板厂新里,广渠门,东城,1042,115.8㎡,暂无数据,板楼,89983,3室2厅1厨1卫,底层 (共4层),平层,南 北,混合结构,精装,一梯一户,集中供暖,暂无数据,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101174440.html
101101867415,绿景苑,广渠门,东城,1550,163.63㎡,暂无数据,板楼,94726,4室2厅1厨2卫,中楼层 (共14层),平层,南 北,钢混结构,简装,一梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101867415.html
101102686312,广和里,广渠门,朝阳,799,133.28㎡,暂无数据,板楼,59949,3室2厅1厨2卫,顶层 (共6层),跃层,南 北,混合结构,精装,一梯两户,集中供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102686312.html
101102969666,保利蔷薇,广渠门,东城,920,95.14㎡,76.53㎡,板塔结合,96700,2室2厅1厨1卫,低楼层 (共16层),平层,东,钢混结构,精装,三梯十一户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102969666.html
101103100511,广渠家园,广渠门,东城,690,79.21㎡,63.23㎡,板塔结合,87111,3室1厅1厨1卫,中楼层 (共29层),平层,西南,钢混结构,简装,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103100511.html
101102172473,远洋德邑,广渠门,东城,1080,131.9㎡,104.31㎡,塔楼,81881,3室2厅1厨1卫,中楼层 (共22层),平层,东,钢混结构,简装,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102172473.html
101102239654,丽水湾畔家园,广渠门,东城,1010,130㎡,104.56㎡,塔楼,77693,2室1厅1厨1卫,中楼层 (共21层),平层,西,钢混结构,其他,两梯八户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102239654.html
101103009602,京城仁合,广渠门,东城,1080,122.86㎡,暂无数据,板塔结合,87905,2室2厅1厨2卫,高楼层 (共16层),平层,东 南 西,钢混结构,精装,一梯三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103009602.html
